domainName,threatLevel,date,isMalconf
www.lastovo-mrcara.com,2,2026-05-04T20:57:56.864Z,FALSE
bhshealthcenternetwork.com,2,2026-05-04T18:02:28.304Z,FALSE
bhshealthcenternetwork.org,2,2026-05-04T18:02:28.304Z,FALSE
www.fepafut.com,2,2026-05-04T17:16:14.316Z,FALSE
ppatour.com.au,2,2026-05-04T16:28:32.257Z,FALSE
www.goldhartaxsolutions.ca,2,2026-05-04T13:15:44.951Z,FALSE
www.chematek.com,2,2026-05-04T12:35:41.953Z,FALSE
rpsheavyduty.com,2,2026-05-04T11:00:09.122Z,FALSE
claudesave.beer,2,2026-05-04T10:49:12.007Z,FALSE
sandman.lat,2,2026-05-04T07:54:25.481Z,FALSE
www.lexaroxaccounts.co.uk,2,2026-05-04T08:50:48.944Z,FALSE
drinkscene.com.au,2,2026-05-04T05:19:45.925Z,FALSE
polygon.gateway.tenderly.co,2,2026-05-04T05:05:59.597Z,FALSE
advisorsseohouse.com,2,2026-05-04T04:54:47.111Z,FALSE
headcountpro.com,2,2026-05-04T04:31:52.272Z,FALSE
portcloud-vpn.world,2,2026-05-04T03:34:07.712Z,FALSE
nauticallifeandleisure.com.au,2,2026-05-04T02:17:27.398Z,FALSE
transtyle.com,2,2026-05-03T23:11:57.123Z,FALSE
www.transtyle.com,2,2026-05-03T23:11:57.123Z,FALSE
www.tsebo.com,2,2026-05-03T16:05:35.443Z,FALSE
headacheandmigraineclinic.com,2,2026-05-03T14:03:17.781Z,FALSE
www.headacheandmigraineclinic.com,2,2026-05-03T14:03:17.781Z,FALSE
kipepeoschool.org,2,2026-05-03T10:34:28.967Z,FALSE
ratan-sajan.com,2,2026-05-03T04:03:23.392Z,FALSE
urbansplatter.com,2,2026-05-03T02:05:00.317Z,FALSE
www.urbansplatter.com,2,2026-05-03T02:05:00.317Z,FALSE
rock-news.at,2,2026-05-03T00:27:53.675Z,FALSE
silvertechconsulting.pk,2,2026-05-02T16:29:14.862Z,FALSE
archerstem.com,2,2026-05-02T10:10:41.003Z,FALSE
addanxietyandaspergers.com,2,2026-05-01T18:58:18.567Z,FALSE
morfometal.gr,2,2026-05-01T16:35:47.842Z,FALSE
rhodesquality.com,2,2026-05-01T14:17:36.622Z,FALSE
creditofiel.com,2,2026-05-01T14:07:21.259Z,FALSE
iqraschool.edu.in,2,2026-05-01T14:02:30.201Z,FALSE
mambet.lol,2,2026-05-01T13:24:21.384Z,FALSE
crm.universalwindowsdirect.com,2,2026-05-01T12:23:44.163Z,FALSE
olnsclaud.beer,2,2026-05-01T09:11:19.949Z,FALSE
rawabi-alsham.com,2,2026-05-01T05:26:22.136Z,FALSE
www.mar-keyservices.com,2,2026-05-01T00:50:25.027Z,FALSE
mar-keyservices.com,2,2026-05-01T00:50:25.027Z,FALSE
standardtimesng.com,2,2026-04-30T23:58:08.382Z,FALSE
nccdrc.org,2,2026-04-30T20:15:18.450Z,FALSE
financialexpress.com.au,2,2026-04-30T20:08:49.787Z,FALSE
denmanmedicalcentre.com,2,2026-04-30T17:58:04.155Z,FALSE
www.rpsheavyduty.com,2,2026-04-30T15:59:39.753Z,FALSE
www.publichealth24.com,2,2026-04-30T14:41:45.114Z,FALSE
flisvosmarina.com,2,2026-04-30T13:49:10.779Z,FALSE
bkngsreservationcontrolspnls.com,2,2026-04-30T12:11:35.756Z,FALSE
