domainName,threatLevel,date,isMalconf
auaaiweewyoewacq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
oqaaicwamegmukoq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
aiewgsaysgumiuig.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mssaqiekucwqemgg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mmwocccgsewioeia.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sysuyyymyskookaq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
yeeammuwmskuosmw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
csymicqesqcsiuym.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wuuygsmcogwikcua.xyz,0,2025-10-26T21:00:33.650Z,FALSE
acaoimqcugeisesw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
uqumqmuywyeucusw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sscismuygamagkmg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ikogkkyuaiuuyiyg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cmqqqocqqeseiouo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ucgcegwcewugmcgs.xyz,0,2025-10-26T21:00:33.650Z,FALSE
wascweuimcmeeciu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cmieycuoeumqgemq.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mmwkoyagqskiamig.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sekasgaegymiigak.xyz,0,2025-10-26T21:00:33.650Z,FALSE
cymmoiyuuawaoasg.xyz,0,2025-10-26T21:00:33.650Z,FALSE
ewecsemugaeiqyii.xyz,0,2025-10-26T21:00:33.650Z,FALSE
goyuooauewoeggiw.xyz,0,2025-10-26T21:00:33.650Z,FALSE
sssoesyywecoiwgu.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mscwuqwomsusaqoo.xyz,0,2025-10-26T21:00:33.650Z,FALSE
isascocceicaqkmy.xyz,0,2025-10-26T21:00:33.650Z,FALSE
mgyeqkmaoacqakmc.xyz,0,2025-10-26T21:00:33.650Z,FALSE
