domainName,threatLevel,date,isMalconf
vtirk-orlr-z3gz.p-ux0nzmb5.workers.dev,2,2026-04-23T08:46:19.264Z,FALSE
zu9b-4ak3-0cdk.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-23T08:42:43.535Z,FALSE
oqeud-ovio-n2ku.c-eu65aiig.workers.dev,2,2026-04-23T07:56:45.012Z,FALSE
net-web-qo53.p-2f5hwpkd.workers.dev,2,2026-04-23T07:46:45.789Z,FALSE
ohji-kdo5-jm2i.authsign-viewdocument.workers.dev,2,2026-04-23T07:23:45.303Z,FALSE
aazra-xkuz-k57w.c-kzevzz5a.workers.dev,2,2026-04-23T06:04:05.392Z,FALSE
hqm6-ak5f-1afi.cy-yung-pluspmc-com-s-account.workers.dev,2,2026-04-23T05:58:10.473Z,FALSE
j7gv-v0rr-mbb4.jonathan-steeden-ardingly-com-s-account.workers.dev,2,2026-04-23T05:53:12.442Z,FALSE
vq96-8qpm-84ff.svitlana-burova-fly2sky-aero-s-account.workers.dev,2,2026-04-23T05:44:26.746Z,FALSE
a72j-zqhh-2o0j.bstrojek.workers.dev,2,2026-04-23T05:29:48.076Z,FALSE
4goi-4uuc-f541.sandra-secondrf-com-s-account.workers.dev,2,2026-04-23T04:13:35.267Z,FALSE
09q1-gnba-w0ge.asheppard-avsconsultingstrategies-com-s-account.workers.dev,2,2026-04-23T01:39:50.127Z,FALSE
lgvdw-wuoo-q60b.p-ygj98iy2.workers.dev,2,2026-04-23T00:45:45.755Z,FALSE
c6096cbd4faa95105cc4.t7uy.workers.dev,2,2026-04-22T23:36:31.966Z,FALSE
67l9-0j4f-xz57.jimmy-baileybuilders-com-s-account.workers.dev,2,2026-04-22T23:09:46.123Z,FALSE
ezpu-wott-rcmx.portal-investment-opportunity-proposition.workers.dev,2,2026-04-22T22:23:12.842Z,FALSE
umv6-qqq0-au8n.wilna-beukes-terranovaorigens-com-s-account.workers.dev,2,2026-04-22T22:06:22.593Z,FALSE
ed35b6242ee89b0ba058.t7uy.workers.dev,2,2026-04-22T21:09:12.759Z,FALSE
utnl-s70d-3im7.frankpeters.workers.dev,2,2026-04-22T20:56:32.737Z,FALSE
portal-verify-7wfg9.jolly-lab-9af2.workers.dev,2,2026-04-22T20:31:46.376Z,FALSE
page-store-ehl4.p-3t3s35l3.workers.dev,2,2026-04-22T20:25:44.079Z,FALSE
5o5b-sx8k-vzbn.vaibhav-casalogistics-com-au-s-account.workers.dev,2,2026-04-22T20:12:32.459Z,FALSE
8yaz-k3zj-br05.cebsgroupsreceivables-ar-caesars-com-s-account.workers.dev,2,2026-04-22T20:08:32.888Z,FALSE
view-cloud-hxch.ceo-fd4.workers.dev,2,2026-04-22T19:59:09.432Z,FALSE
eo81-x31f-dls9.jimmy-baileybuilders-com-s-account.workers.dev,2,2026-04-22T19:16:42.015Z,FALSE
rfx2-5r0h-oxj7.tesouraria-ts-tranmissions-com-s-account.workers.dev,2,2026-04-22T19:10:31.007Z,FALSE
333q-jt0v-41i7.walmt2-524.workers.dev,2,2026-04-22T17:28:30.054Z,FALSE
sync-box-kkdw.p-v4gsd4br.workers.dev,2,2026-04-22T17:09:51.032Z,FALSE
drive-open-6h1l.p-ril49e59.workers.dev,2,2026-04-22T17:00:47.293Z,FALSE
ub16-kpn1-bd1c.havenontheriver.workers.dev,2,2026-04-22T16:49:12.978Z,FALSE
0n3m-rkrz-icpj.tboyer-greatergallatin-com-s-account.workers.dev,2,2026-04-22T16:38:53.854Z,FALSE
61wn-o5o3-6n31.pvasquez-princetonpartners-com-s-account.workers.dev,2,2026-04-22T14:38:23.799Z,FALSE
tz0l-7stl-9xii.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-22T13:46:16.318Z,FALSE
xx70-efew-ivea.samyak-cainan-dropons-com-s-account.workers.dev,2,2026-04-22T13:06:13.380Z,FALSE
xlap-5mzi-zbd2.juan-davila-picsaperu-com-s-account.workers.dev,2,2026-04-22T12:58:01.133Z,FALSE
g3k8-90z5-taej.ackley-ainsley-dropons-com-s-account.workers.dev,2,2026-04-22T12:52:22.808Z,FALSE
ktlq-qy3a-6xz3.faron-kooper-dropons-com-s-account.workers.dev,2,2026-04-22T12:42:26.189Z,FALSE
data-cloud-ofe8.p-8yejy42o.workers.dev,2,2026-04-22T12:34:55.376Z,FALSE
web-doc-pe9v.49a55748259d8141b5ea34fa.workers.dev,2,2026-04-22T10:51:09.173Z,FALSE
view-page-xrfk.wang-7ad.workers.dev,2,2026-04-22T10:25:51.373Z,FALSE
z2wx-ny7s-zwmy.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-22T10:08:31.834Z,FALSE
f1cp-fweq-ciev.darryl-edwards-m247-eu-s-account.workers.dev,2,2026-04-22T10:07:55.055Z,FALSE
wx7z-qkku-bhfc.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-22T09:24:18.857Z,FALSE
qhk5-kbu1-9jyh.cmxp1-2a7.workers.dev,2,2026-04-22T09:22:15.601Z,FALSE
jskna-euwa-sgup.p-xoddx0np.workers.dev,2,2026-04-22T07:22:41.775Z,FALSE
2wsk-yis6-azyo.jimmy-baileybuilders-com-s-account.workers.dev,2,2026-04-22T06:27:43.227Z,FALSE
bccl-ir83-c9b0.carleceac-100blackmenbr-onmicrosoft-com-s-account.workers.dev,2,2026-04-22T05:52:18.869Z,FALSE
store-edge-ahtd.p-3c9qg5dd.workers.dev,2,2026-04-22T04:17:45.493Z,FALSE
form-drive-vaea.p-ax3dke6v.workers.dev,2,2026-04-22T03:54:10.224Z,FALSE
nnkr-8j5w-53r6.staff-sunprosaccounting-com-s-account.workers.dev,2,2026-04-22T02:28:07.994Z,FALSE
icdeg-uwol-ojur.p-fb3h64yu.workers.dev,2,2026-04-22T00:25:44.751Z,FALSE
hub-share-s11i.p-am446dap.workers.dev,2,2026-04-21T23:58:08.660Z,FALSE
o3jt-y9mm-kpyl.583b778e5349da546a612a80.workers.dev,2,2026-04-21T23:57:04.505Z,FALSE
view-doc-g5mz.sandyroby1985.workers.dev,2,2026-04-21T22:20:39.059Z,FALSE
agdd-l9n5-1son.bkendall-gisconsts-com-s-account.workers.dev,2,2026-04-21T23:45:37.188Z,FALSE
qx8o-49gq-p4gu.randyn-bwoinsurance-com-s-account.workers.dev,2,2026-04-21T22:18:11.503Z,FALSE
net-data-puhh.p-jafcr9qn.workers.dev,2,2026-04-21T21:53:23.563Z,FALSE
8f743b0ae33b50a3b623.t7uy.workers.dev,2,2026-04-21T21:26:34.655Z,FALSE
share-base-28io.haydenjones.workers.dev,2,2026-04-21T21:10:36.358Z,FALSE
83db4bc4c7534e5f.vnvoicemail.workers.dev,2,2026-04-21T20:45:55.236Z,FALSE
e-sign-verify-s8uer.msofficecloud-onlinestorage365.workers.dev,2,2026-04-21T20:32:30.090Z,FALSE
imlj-upsq-emuz.jimmy-baileybuilders-com-s-account.workers.dev,2,2026-04-21T20:18:44.873Z,FALSE
1aiq-lrva-s7e9.kennethmyrvold-ownitstromstadab-onmicrosoft-com-s-account.workers.dev,2,2026-04-21T20:13:19.673Z,FALSE
32pw-mbjy-f6qy.gijohep833.workers.dev,2,2026-04-21T20:00:56.472Z,FALSE
lny4-6lf0-qmca.jim-pence-quantummga-com-s-account.workers.dev,2,2026-04-21T19:21:13.712Z,FALSE
courtfiling-reviewandsign.awalizer.workers.dev,2,2026-04-21T19:17:54.683Z,FALSE
gyk7-eop7-wkgz.sherlyn-hudsonsinvesting-com-s-account.workers.dev,2,2026-04-21T19:12:00.292Z,FALSE
core-access-xoy5.p-648gzimx.workers.dev,2,2026-04-21T19:06:21.848Z,FALSE
mail-link-zkfq.p-qjt4uz2n.workers.dev,2,2026-04-21T19:01:39.104Z,FALSE
note-web-9m59.p-4j0jjjw0.workers.dev,2,2026-04-21T18:55:15.888Z,FALSE
oe6m-yxi5-ehnf.e-borowska-lse-ac-uk-s-account.workers.dev,2,2026-04-21T18:31:45.440Z,FALSE
usll-oink-mqn4.rich-infinitesgcp-com-s-account.workers.dev,2,2026-04-21T18:12:45.705Z,FALSE
cd3935d476db224c.e5dacaf0735246b19092002a.workers.dev,2,2026-04-21T16:53:40.213Z,FALSE
rdqp-eakm-wh9j.nchris-inc01.workers.dev,2,2026-04-21T16:51:15.951Z,FALSE
2aie-lfo2-a3b4.jason-roseandmoffatt-com-s-account.workers.dev,2,2026-04-21T16:25:10.058Z,FALSE
3nrt-nsui-ccjk.mike-mfodonnell-com-s-account.workers.dev,2,2026-04-21T15:46:53.459Z,FALSE
8vod-h18y-pbb6.chris-borromeo-logowearhouse-com-s-account.workers.dev,2,2026-04-21T15:12:02.201Z,FALSE
7siv-l62s-jeu6.clairissa-barnes-nuccor-com-s-account.workers.dev,2,2026-04-21T15:05:40.797Z,FALSE
rfpdocu.awalizer.workers.dev,2,2026-04-21T15:02:46.867Z,FALSE
hfq2-ygns-j49y.ssd-ltd-btconnect-com-s-account.workers.dev,2,2026-04-21T14:58:44.802Z,FALSE
net-sync-4shg.p-hq0c9hry.workers.dev,2,2026-04-21T14:55:00.959Z,FALSE
ghyc-d3ra-vqlj.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-21T14:38:38.254Z,FALSE
bcflp-fmys-xbq4.hoskinharcourt.workers.dev,2,2026-04-21T14:37:01.088Z,FALSE
msny-w97m-mowp.jcheek-one10firm-com-s-account.workers.dev,2,2026-04-21T14:09:51.175Z,FALSE
def0b9fd6b155d03895c.t7uy.workers.dev,2,2026-04-21T13:38:05.300Z,FALSE
kzi3-h3i6-72ob.christina-parsons-charter-comm-com-s-account.workers.dev,2,2026-04-21T13:28:14.193Z,FALSE
drive-edge-lzl0.p-8pd549l5.workers.dev,2,2026-04-21T13:21:38.325Z,FALSE
jz1l-s79g-87q1.pur-dept-acfasa-com-s-account.workers.dev,2,2026-04-21T12:53:36.243Z,FALSE
index-z059-document-pending-reviewsignnow-ppdf73.awalizer.workers.dev,2,2026-04-21T12:39:48.776Z,FALSE
secure-link-ek3t.c-kzevzz5a.workers.dev,2,2026-04-21T12:33:08.863Z,FALSE
db1u-v47a-oc8c.paul-fagan-uscoinc-com-s-account.workers.dev,2,2026-04-21T12:21:46.309Z,FALSE
link-share-bq75.cloudviews.workers.dev,2,2026-04-21T12:09:21.261Z,FALSE
r9oq-hvg3-oxcy.e-borowska-lse-ac-uk-s-account.workers.dev,2,2026-04-21T11:53:01.419Z,FALSE
page-net-pfc3.p-yxtwil8o.workers.dev,2,2026-04-21T11:36:03.278Z,FALSE
