DeviceId
5ca812752dca1974bb8c571dc09fae8edf0c35ca
981044badd517bcdbecd6fba4f019528ccdc88a4
1cb7b9e12a94bb0950b35e87afc1e4c8e632bd66
a678074b59841d88744972baf85ed8e0051e5035
034db234c3af337c4c60fad4d0f4fd93aae61741
d95da9423aae147fe8162bddea273fc240749e87
79eebd3a90202ea78c06a07a3de3fd4cddd3d3a8
cb02667589b8466a4fd17d55979bdd907f9bd62b
18fe1602f53c5afa31287f0e74571a69f37bcf38
bef04301aacdd251af43478c10b4a9944e2d7c52
cfbe683737a1a1b5b5d7d9ec3648d0a86cbcc5c6
4a1d0e60d4b3f78ae91a900d0c045ac8dcdfeac1
3cf249f5fc7f88668f7580db0aa564010ea2185e
0986925613c9d2703634af09ea7326b63ec85b68
f2ca7a33315f11a7f61be6459dd3720db05a82f3
cd1308e1b4b6fce1a7415aa2f16866ee453676a2
2f61e0e7e294f71933c0c76ccd75f1fc9727866e
48469919e045ca85749b78ed5248be49ceeb3d4b
c0b05ff080d4c42e7687cd331c514dae28f653c2
715b941f8e603105cf13b38174bb1d82053f6203
615cc31b908da9262285223b87563cbdb83668bd
02dbcd251bdf02926bb9e68c7e1f022f14f942e1
fc7dc21ecde331d817d2ea2882417543802d670f
d2685effb295e008e2853c63e50018ad84297f8b
b430ee2080ec52204975e389c75afbf1c2ffa251
f4d4f34b817d3f53effbde32bbe0af70031b60a3
d73fd177c59fa486ada945cab2061abb2ead0847
8335e21853cc16658a6e825ef19bebaccf5147cc
24bc7fc3274b68973ddc3c7a01fb04d5a690ac4d
b2beaa2e6d4c05e587558610cc71c10fc168f5b4
f3f70adecbf81326e4a50a7a8c40ee719812f707
c02a9d76e4f2ae8dcd40faca65ce9954ce253243
208b68200014536c86eb7b7cd60056a04b2ca51c
4db0e4bc670fb0dbce1355458b4545c1a5d4f470
4853985b61b4aee2b89b19a3e21e2f9bbf3692b5
5ea31e9f0d103cf3a0f8737acbb877f1c329d4ce
a6fc11bf2e294eb95f1a7538a8817c5eeff212da
55d6d2fd0a77617d2028c933eb14fdbecd6288e3
e9e6a162c54ff4023b4896cc4a951c903639068a
59744f1dc32c508881aa74cc404d832e377e3ed3
c851a5a2d281cb5216c08c9db25b567d53ef3f95
af85da35feef77df082a1d10b1e1c06161b0be98
902d0f7b1cd830715585b4ecfeb187c48e73465e
42d66b8e63b31aea3f33f0b853f776bf30138124
bcce8a7ee9dc54550149f780f731cd81b722921a
049fe7db6ff8352fe70c0dfd5be56d498d1f954d
2f5363307c450654eead40faad408d63c6a30a44
7593cbb27bd06060dae908024f71461e2b7d0202
ff68a136c938a0a6be86e98b427fe534f6e65ef6
d952297330f2bd7a6078210458342d05a9ba740f
05e729cc5ea42141656f9d93d6a9b5b998b3e1b3
0aa93ebad9a81f9534499e9bc1559e1ad5d141c7
bc840d037f289fcae6500d969319a147ebab9154
e02bb6f8330f976acf64dc694c89b920486a4ada
53b0d0e5050b454ac1c5805dc2e2b5ec879b7e3b
3e765d8520761bafe902e3a1f33b986315fa7b10
09cfc993025a40b9882cd08ee62a69b1f0f57400
279ed3174cd922d9573321269c03ee033cd5b56e
cba6eb84aa6f60aefd38ffced123e7af19824e7b
0d945e326692836f88b214a2d1ef1cd4b8a09764
cea42e3b557b7e757865dbdcd35f094f39912f2d
64b211e191d0d295efc207f087ec5bb87801e2a6
d5ff3afb1c1d78d93afc375ce125a4a5693ccf2f
5aa1fdf977e458fa92e370e4d8e970563c22200b
4ecefa5a6f161a4a7bfb7ade8921faa29fbbcd4a
6d5920baf44fd303300e4fb3a272255e5ad79491
e4acef1545039495b19587aadf09205868581a38
94faae544d38c3599585d166517cf0c7324ebc56
3e68337b4cc550b38811c4c34c51107242443c9b
5839a4b7939b5202797219fb6e8ebaa628aff345
2b7e05859137f779361cce449f42c67b458e1175
c33ad80ecf19fe4a5272cad1616ee90f47a48dbd
f72d8567eaa5062546ea84ce2d4c7150e23c170b
bc32f198dff29fbef47942d9fba0edded96b582f
ce006e6ca054c1b395ed6bad5210fedc356f14da
12bc12b1efc227f258bf4dfdd35ab27c0c330ef9
08475aeb0612a7e9334f472a7b398f4c29048048
8939ee26d88f3b3c9a9d3239fc70f0de45d6377e
e8e2dcc5de18862a4e00a90daa41fdc209d3f84d
972d9e383fc22922d90ae9cc2fb374860161ed3e
b1bdd02b2226aebfbd797b8fc3de6eec379fdf52
7ba074b678c89effa7e0409d2a5ff1514375a4ca
585ebbb19875f7669dd28ca8e605123c82f0c853
6952ba198669ffdbbd1eb85e8c56008bdef4f52b
572245e112ab9de9fbd22a0aa3ba763a97a7b042
44afb735a92687565f4bfd4dca0f05898fcb3c62
7f9f0aa426c83194fabb3dd2714b0fd5356363da
f5eea1ad9c85f63f3581547cc6524d1c0914f333
367ca299a9b787eaa3678f89a0a6ce56536031da
e12fbda272c73605a2ce531b7227a3f955b8bb7e
ae92cbafb1bae3232b4b2c7cc1c15824ec31c520
9404be3a0ab7bb96f36b90c661909d7c95d88c7d
ffb317863f3a76bb88c3928dbfc3ff7ffab23d1f
c75a91e52d2f45d0b34874a4a054c9ee20491e85
7bf63db1165da539b0c6da51a429511ebdab7f1e
d0dfd3444adad8db456749559baa5eae190699ac
531276348b3536d50f7b982754371e07fc1fa21b
a5f3bd4982b95d7765c7355c94acf70077aadbf3
79cb3e16291d13eb33402336c8a9eefad85a1235
8badf2bfd3c6bed09ff17f351ce1f2b324cebad6
163e8852d332279a9006377a23854a32dbe967a7
909b080af30f316f59bfaeef7dbc3dc5d3611894
4d855000bc7284d5630b2c4598ed7be6072e5e67
e1886df876bc162d9896c38258bde22a114ef51b
1219f1ad5925b94a68f67c518cf416e0c612c359
a9917e0ce28fbfca07810e1209de285fcc156376
15dfa10fa83baf9a2a2cf035d881c6a5d002373b
59b83bca88e3df25db6d3aa850c26b570aa52a7d
d5039e784e5e4c5f864b1aa5ff366ba2523a1a64
911d407af50def8e9eeeed3e508da5a02fd0ef2b
f5d2f0857ab9bf5a12378d43a30bb1ef74dff0f4
84a51975b7f592455107846026f1c47fd80e266b
5adaddd6f9fc1349436c72d91a4f9656131cd8c5
fef2a2c49abd4e5bda96d3c2a8b7dc5dbf326134
4ae81ea9f373c704b67359c8f8fe22ea483c071a
e42336570e46ea1ea74f0249d92ac5dbefbe4e12
2d2dcdff8fe8f956658f6278efd0caa41ee89379
3728ae13272db69ba368f0591f63a635784ccc5f
356cc958795baa5bacd879af066ac4518183cf06
7cc2cec92ad4162274ca15931d15986b50c89420
6b2593ba9a72a1d27cf2388ce17979b6d96f22ea
98670d6c1188cfbe3550af41a38a4af3b1e3ccea
2c432c966c7c2a389ab25f7b61e3503fd85ac2a0
bbb4d4673fae92227000e28d4ad0f4dac78d59ac
535ca5c3179b6964c62cf863d09206dbfd5719c8
1422c9ea0357f989e15c7f335fb1b8ddda5dab3a
9a57b4438951560123609d3d4538d86e0a952392
364bcb44ca84129b8b2d95b6b0fd80aedd1d684f
4ca41f852956b340abef86fc6b7b58e7e57fd3a8
a459cd8cd6459dd0a8a84a96da6ad5ca8d5427e2
d80d592482b9d926736b4ef7374a51ddbf944d63
74ff16684a8abe35b8af9945059eb000a3e0ecd4
e8f48789e3dec295cb07ba0df57b64007d7d8593
e8c6a8b1d260fe0ac7b916692c85d081c864e89c
4b014d080dd97bcb410fde1315f79b73f0577ba3
fe3940c08f7b9290189c3bba5378f580ea98adce
0fac3d249fffb77f100fd81a2868ac9bbb144846
7d984931eba29495a8978fd0b54592016bc325aa
c6bc278d0242356c9a0612bdd198c0d6ba1f2824
5478ef2d752ca5ec1c619be07bb0e74307376460
533ea3c00dde71b71d2e0c26308b4c3159e823c4
5567a0d580e67d0ed0299a1f37ab5a2bffb21e9b
eb6390151e99b56508c5947214da883a7226ef70
e2271365416890cfa03994a9f9d75f653f83206e
a03442c8ec2ca09736c0000acb5f623a3619303c
1e6d2abf2edf2e5bc9e67bcdfd9b605a4b2a48b9
05f68af1ab408c11a2b6fa54eaab33f14646c32e
8cd1e25f4167feb036a792dc805bb611cea2ceed
00dd4a6e782c97107cfbde2b6c224f49366a5daf
251a152048f276a1a6d992eda700688dd53ec1e5
424289ca1e049e317db5ce34042e98e5bb44b8d9
fd544d6fb1a088c6965727d680192842d850a094
1a5ae16caf5be03bb80c102a4fe9d21981b2ec53
47bad7946f1f5b7bd409343be86aa1175a592222
daca3a09873f20768f3b4f5cc71ed871354f52e5
0cb96dbcadeeb2c9bb6b3f9685aa8dbac86cd9f9
f8fa3f0abe43e8735b68c6c064abe8a16541211e
621fe29e320f41c1521380ede74e796e3baa9fab
665c047de86e5b0dba773351a2cc5914a4fd3218
d5722132ab32328ba135e79924e1f563ebeed662
1db3f3998107a5e9b592db42e2843f526f0f6b1f
6f22ded85a37269ea5ef0d87df79ef2b4df86554
c6ead966dc93daf99bc3949c4801307f8e60d616
eb92b75acdefd2ceab8704ae6cdda4758d9e11c1
3acd1e7553e3ca5392cd35a0ddcdd29ce0111b0e
